auction_exhaustion_reason_codes,auction_exhaustion_started_at,baseline_delay_minutes,baseline_first_same_side_signal_price,baseline_first_same_side_signal_setup,baseline_first_same_side_signal_time,baseline_signal_id,completed_time,completion_reason,confirmation_displacement_atr,confirmation_price,confirmation_reason,confirmation_time,continuation_unlocked_time,episode_id,exhausted_side,expires_at,extreme_time,failure_candidate_time,final_pre_confirmation_extreme,gap_pct,initial_extreme,initial_room_qualified,initial_vwap_room_atr,initial_vwap_room_pct,initial_vwap_room_points,initiation_atr,initiation_close,initiation_reason_codes,initiation_time,initiation_vwap,large_gap,mae_atr,mae_pct,mae_points,maturity_qualified,maturity_reason_source,mfe_atr,mfe_pct,mfe_points,move_20_bars_pct,move_3_bars_pct,move_6_bars_pct,move_9_bars_pct,reversal_failed_time,reversal_side,sequence_number,stock_context_reason_codes,symbol
CURRENT_LEG_MATURE|PRIOR_MOVE_EXTENDED,2026-07-27 14:57:00,,,,,,,,1.7688198090025724,4210.1,HIGHER_LOW_AND_LOCAL_RESISTANCE_BREAK,2026-07-27 15:06:00,,EXPERIMENT_V2_1:GVT&D:4:2026-07-27T14:57:00:DOWN,DOWN,2026-07-27 16:57:00,2026-07-27 15:00:00,,4183.2,0.2140309155766944,4189.5,True,4.264890826567662,0.015389716499946885,64.47521727652747,15.117671213266773,4191.6,CURRENT_LEG_MATURE|PRIOR_MOVE_EXTENDED,2026-07-27 14:57:00,4253.9752172765275,False,1.5015540211034588,0.005391795919337005,22.700000000000728,True,AUCTION_STATE_MEMORY,0.773928724533464,0.0027790313769268703,11.699999999999818,,-0.0024227453029620977,0.0005225529084819405,,,BUY,4,STOCK_CONTEXT_OBJECTIVE_SESSION_PATH|ACCEPTED_RANGE_PRESENT|PRICE_OUTSIDE_ACCEPTED_RANGE|EXHAUSTION_CONTEXT_ACTIVE,GVT&D
CURRENT_LEG_MATURE|PRIOR_MOVE_EXTENDED|REJECTION_OR_FAILED_EXTREME,2026-07-27 09:48:00,,,,,,2026-07-27 11:51:00,CONFIRMED_EXPIRED_UNFAILED,0.9536266529233495,1297.6,LOWER_HIGH_AND_LOCAL_SUPPORT_BREAK,2026-07-27 10:03:00,,EXPERIMENT_V2_1:HCLTECH:1:2026-07-27T09:48:00:UP,UP,2026-07-27 11:48:00,2026-07-27 09:54:00,,1300.7,1.3642457219462332,1300.5,True,2.138759132428928,0.006340065989044705,8.24525581875264,3.855158672958528,1300.3,CURRENT_LEG_MATURE|PRIOR_MOVE_EXTENDED|REJECTION_OR_FAILED_EXTREME,2026-07-27 09:48:00,1292.2547441812474,True,0.8819351649126445,0.002620221948212154,3.400000000000091,True,AUCTION_STATE_MEMORY,1.1153885909188912,0.0033138101109740714,4.2999999999999545,-0.0018495684340321295,-0.0009247842170160647,-0.001310110974106077,-0.00015413070283603998,,SELL,1,STOCK_CONTEXT_OBJECTIVE_SESSION_PATH|ACCEPTED_RANGE_PRESENT|PRICE_OUTSIDE_ACCEPTED_RANGE|EXHAUSTION_CONTEXT_ACTIVE,HCLTECH
PRIOR_MOVE_EXTENDED|PROGRESS_DECAY,2026-07-27 10:09:00,,,,,,2026-07-27 11:51:00,REVERSAL_FAILED_WITH_ACCEPTANCE,1.7532357526307651,740.9,HIGHER_LOW_AND_LOCAL_RESISTANCE_BREAK,2026-07-27 10:42:00,2026-07-27 11:51:00,EXPERIMENT_V2_1:HDFCBANK:9:2026-07-27T10:18:00:DOWN,DOWN,2026-07-27 12:18:00,2026-07-27 10:18:00,2026-07-27 11:48:00,739.5,0.4034969737726967,739.5,True,4.544835173316133,0.005584439074706814,4.129692695745689,0.9086562082585856,739.8,PRIOR_MOVE_EXTENDED|PROGRESS_DECAY,2026-07-27 10:18:00,743.6296926957457,False,3.0814734709908347,0.00377918747469288,2.7999999999999545,True,AUCTION_STATE_MEMORY,1.2105788636035868,0.0014846807936294004,1.1000000000000227,-0.0008773113780536878,0.00033742745309758404,0.0005398839249561038,-0.00033742745309758404,2026-07-27 11:51:00,BUY,9,STOCK_CONTEXT_OBJECTIVE_SESSION_PATH|ACCEPTED_RANGE_PRESENT|PRICE_OUTSIDE_ACCEPTED_RANGE|EXHAUSTION_CONTEXT_ACTIVE,HDFCBANK
PRIOR_MOVE_EXTENDED,2026-07-27 12:00:00,,,,,,2026-07-27 14:06:00,CONFIRMED_EXPIRED_UNFAILED,1.93355649981202,739.45,HIGHER_LOW_AND_LOCAL_RESISTANCE_BREAK,2026-07-27 12:12:00,,EXPERIMENT_V2_1:HDFCBANK:10:2026-07-27T12:03:00:DOWN,DOWN,2026-07-27 14:03:00,2026-07-27 12:06:00,,738.1,0.4034969737726967,738.25,True,5.495407241121048,0.005143418005220877,3.7971283423543127,0.6909639587656309,738.3,PRIOR_MOVE_EXTENDED,2026-07-27 12:03:00,742.0471283423543,False,1.5919788377459112,0.0014875921292853104,1.1000000000000227,True,AUCTION_STATE_MEMORY,3.690496396592652,0.00344850902697945,2.5499999999999545,-0.0008790317127596064,0.0004057069443504693,-0.000338089120292109,-0.001081885184934841,,BUY,10,STOCK_CONTEXT_OBJECTIVE_SESSION_PATH|ACCEPTED_RANGE_PRESENT|PRICE_OUTSIDE_ACCEPTED_RANGE|EXHAUSTION_CONTEXT_ACTIVE,HDFCBANK
CURRENT_LEG_MATURE|PRIOR_MOVE_EXTENDED|REJECTION_OR_FAILED_EXTREME,2026-07-27 10:36:00,,,,,,2026-07-27 11:48:00,REVERSAL_FAILED_WITH_ACCEPTANCE,2.032516086222158,5075.3,LOWER_HIGH_AND_LOCAL_SUPPORT_BREAK,2026-07-27 10:54:00,2026-07-27 11:48:00,EXPERIMENT_V2_1:HEROMOTOCO:10:2026-07-27T10:45:00:UP,UP,2026-07-27 12:45:00,2026-07-27 10:51:00,2026-07-27 11:09:00,5093.4,0.7784431137724551,5089.0,True,3.0385375543411897,0.005221610959293421,26.57277817184422,8.745252509345958,5084.0,CURRENT_LEG_MATURE|PRIOR_MOVE_EXTENDED|REJECTION_OR_FAILED_EXTREME,2026-07-27 10:45:00,5062.427221828156,False,5.740257350642719,0.009891040923689203,50.19999999999982,True,AUCTION_STATE_MEMORY,0.3544780435656291,0.0006108013319410406,3.100000000000364,-0.006127716588181871,-0.00033495556912888265,-0.003329852422516824,-0.003329852422516824,2026-07-27 11:48:00,SELL,10,STOCK_CONTEXT_OBJECTIVE_SESSION_PATH|ACCEPTED_RANGE_PRESENT|PRICE_OUTSIDE_ACCEPTED_RANGE|EXHAUSTION_CONTEXT_ACTIVE,HEROMOTOCO
PRIOR_MOVE_EXTENDED,2026-07-27 12:00:00,,,,,,2026-07-27 13:18:00,REVERSAL_FAILED_WITH_ACCEPTANCE,0.9530636619260054,5099.3,LOWER_HIGH_AND_LOCAL_SUPPORT_BREAK,2026-07-27 12:03:00,2026-07-27 13:18:00,EXPERIMENT_V2_1:HEROMOTOCO:11:2026-07-27T12:00:00:UP,UP,2026-07-27 14:00:00,2026-07-27 12:00:00,2026-07-27 12:27:00,5106.0,0.7784431137724551,5106.0,True,4.657887008178128,0.0064221165175531334,32.7913269386263,7.0399575775566525,5100.9,PRIOR_MOVE_EXTENDED,2026-07-27 12:00:00,5073.208673061374,False,3.721613335217428,0.005137960112172223,26.199999999999818,True,AUCTION_STATE_MEMORY,1.3210306876917175,0.0018237797344733946,9.300000000000182,-0.0010197478085227027,7.844213911724074e-05,0.001549232247563498,-0.0005490949738199717,2026-07-27 13:18:00,SELL,11,STOCK_CONTEXT_OBJECTIVE_SESSION_PATH|ACCEPTED_RANGE_PRESENT|PRICE_OUTSIDE_ACCEPTED_RANGE|EXHAUSTION_CONTEXT_ACTIVE,HEROMOTOCO
PRIOR_MOVE_EXTENDED|PROGRESS_DECAY|REJECTION_OR_FAILED_EXTREME,2026-07-27 13:24:00,,,,,,2026-07-27 14:39:00,REVERSAL_FAILED_WITH_ACCEPTANCE,2.09499581602456,5103.0,LOWER_HIGH_AND_LOCAL_SUPPORT_BREAK,2026-07-27 13:36:00,2026-07-27 14:39:00,EXPERIMENT_V2_1:HEROMOTOCO:12:2026-07-27T13:30:00:UP,UP,2026-07-27 15:30:00,2026-07-27 13:30:00,2026-07-27 14:36:00,5116.2,0.7784431137724551,5116.2,True,5.347584890234258,0.0066754856786737215,34.15311982923049,6.386643789722872,5112.2,PRIOR_MOVE_EXTENDED|PROGRESS_DECAY|REJECTION_OR_FAILED_EXTREME,2026-07-27 13:30:00,5082.046880170769,False,3.522977128645578,0.004409171075837742,22.5,True,AUCTION_STATE_MEMORY,1.0020912721480186,0.0012541642171271087,6.399999999999636,-0.003390162649421944,-0.0011953752694494149,-0.00192043895747603,-0.001861650009798158,2026-07-27 14:39:00,SELL,12,STOCK_CONTEXT_OBJECTIVE_SESSION_PATH|ACCEPTED_RANGE_PRESENT|PRICE_OUTSIDE_ACCEPTED_RANGE|EXHAUSTION_CONTEXT_ACTIVE,HEROMOTOCO
CURRENT_LEG_MATURE|PRIOR_MOVE_EXTENDED|PROGRESS_DECAY|REJECTION_OR_FAILED_EXTREME,2026-07-27 14:57:00,,,,,,,,2.1002401905016153,5111.1,LOWER_HIGH_AND_LOCAL_SUPPORT_BREAK,2026-07-27 15:18:00,,EXPERIMENT_V2_1:HEROMOTOCO:13:2026-07-27T15:00:00:UP,UP,2026-07-27 17:00:00,2026-07-27 15:09:00,,5123.9,0.7784431137724551,5121.5,True,5.347720075071581,0.005977195060990936,30.612204504865076,5.724346838489919,5118.1,CURRENT_LEG_MATURE|PRIOR_MOVE_EXTENDED|PROGRESS_DECAY|REJECTION_OR_FAILED_EXTREME,2026-07-27 15:00:00,5090.887795495135,False,1.3800701150532755,0.0015456555340336983,7.899999999999636,True,AUCTION_STATE_MEMORY,0.5764849847691481,0.0006456535775078128,3.300000000000182,,1.9565259924549274e-05,,,,SELL,13,STOCK_CONTEXT_OBJECTIVE_SESSION_PATH|ACCEPTED_RANGE_PRESENT|PRICE_OUTSIDE_ACCEPTED_RANGE|EXHAUSTION_CONTEXT_ACTIVE,HEROMOTOCO
CURRENT_LEG_MATURE|PRIOR_MOVE_EXTENDED|REJECTION_OR_FAILED_EXTREME,2026-07-27 09:36:00,,,,,,2026-07-27 10:33:00,REVERSAL_FAILED_WITH_ACCEPTANCE,0.8465153035963172,535.75,LOCAL_RESISTANCE_BREAK_AFTER_EXHAUSTION,2026-07-27 09:57:00,2026-07-27 10:33:00,EXPERIMENT_V2_1:HINDZINC:1:2026-07-27T09:36:00:DOWN,DOWN,2026-07-27 11:36:00,2026-07-27 09:51:00,2026-07-27 10:30:00,534.5,0.9552350627458369,535.1,True,1.3837084665489803,0.005026641870532599,2.689756064921994,1.9438748334252405,535.5,CURRENT_LEG_MATURE|PRIOR_MOVE_EXTENDED|REJECTION_OR_FAILED_EXTREME,2026-07-27 09:36:00,537.789756064922,False,3.9868822141927573,0.014465702286514233,7.75,True,AUCTION_STATE_MEMORY,0.05144364147346663,0.00018665422305183898,0.10000000000002274,-0.0062529164722352265,-0.0012132524498366351,-0.0007466168922071437,-0.0011199253383108218,2026-07-27 10:33:00,BUY,1,STOCK_CONTEXT_OBJECTIVE_SESSION_PATH|ACCEPTED_RANGE_PRESENT|PRICE_OUTSIDE_ACCEPTED_RANGE|EXHAUSTION_CONTEXT_ACTIVE,HINDZINC
PRIOR_MOVE_EXTENDED,2026-07-27 10:42:00,,,,,,2026-07-27 12:48:00,CONFIRMED_EXPIRED_UNFAILED,2.567817036836343,530.7,HIGHER_LOW_AND_LOCAL_RESISTANCE_BREAK,2026-07-27 11:48:00,,EXPERIMENT_V2_1:HINDZINC:2:2026-07-27T10:45:00:DOWN,DOWN,2026-07-27 12:45:00,2026-07-27 11:36:00,2026-07-27 12:00:00,528.55,0.9552350627458369,532.55,True,4.154160705551016,0.007874948629028126,4.193803892388928,1.0095430075165217,533.3,PRIOR_MOVE_EXTENDED,2026-07-27 10:45:00,536.7438038923889,False,2.6744774416714074,0.005087620124364133,2.7000000000000455,True,AUCTION_STATE_MEMORY,2.57542272160937,0.00489918974938743,2.599999999999909,-0.0016958733747881871,-0.0007537214999059561,0.0035801771245524347,0.00047107593744111546,,BUY,2,STOCK_CONTEXT_OBJECTIVE_SESSION_PATH|ACCEPTED_RANGE_PRESENT|PRICE_OUTSIDE_ACCEPTED_RANGE|EXHAUSTION_CONTEXT_ACTIVE,HINDZINC
CURRENT_LEG_MATURE|PRIOR_MOVE_EXTENDED|PROGRESS_DECAY,2026-07-27 13:57:00,,,,,,,,1.6165635555791513,1446.0,LOWER_HIGH_AND_LOCAL_SUPPORT_BREAK,2026-07-27 14:36:00,,EXPERIMENT_V2_1:ICICIBANK:46:2026-07-27T14:03:00:UP,UP,2026-07-27 16:03:00,2026-07-27 14:30:00,,1449.0,0.1392757660167131,1443.3,True,4.00673638312835,0.005028791544402783,7.258054836036536,1.8114630317579432,1442.7,CURRENT_LEG_MATURE|PRIOR_MOVE_EXTENDED|PROGRESS_DECAY,2026-07-27 14:03:00,1436.0419451639634,False,0.9936719482777054,0.0012448132780082672,1.7999999999999545,True,AUCTION_STATE_MEMORY,1.3248959310370243,0.0016597510373444612,2.400000000000091,,0.0012448132780082672,0.00013831258644539797,0.0006915629322268327,,SELL,46,STOCK_CONTEXT_OBJECTIVE_SESSION_PATH|ACCEPTED_RANGE_PRESENT|PRICE_OUTSIDE_ACCEPTED_RANGE|EXHAUSTION_CONTEXT_ACTIVE,ICICIBANK
PRIOR_MOVE_EXTENDED|REJECTION_OR_FAILED_EXTREME,2026-07-27 14:51:00,,,,,,,,1.8546301295382484,509.65,LOWER_HIGH_AND_LOCAL_SUPPORT_BREAK,2026-07-27 15:12:00,,EXPERIMENT_V2_1:ICICIPRULI:73:2026-07-27T15:03:00:UP,UP,2026-07-27 17:03:00,2026-07-27 15:03:00,,510.6,0.2996404314822213,510.6,True,5.875027874219573,0.005999542673161243,3.063366488916131,0.5214216093099069,510.0,PRIOR_MOVE_EXTENDED|REJECTION_OR_FAILED_EXTREME,2026-07-27 15:03:00,507.5366335110839,False,1.150700295666904,0.0011772785244776273,0.6000000000000227,True,AUCTION_STATE_MEMORY,1.2465919869723885,0.0012753850681840033,0.6499999999999773,,-0.0010791719807711397,,,,SELL,73,STOCK_CONTEXT_OBJECTIVE_SESSION_PATH|ACCEPTED_RANGE_PRESENT|PRICE_OUTSIDE_ACCEPTED_RANGE|EXHAUSTION_CONTEXT_ACTIVE,ICICIPRULI
PRIOR_MOVE_EXTENDED|PROGRESS_DECAY,2026-07-27 09:33:00,,,,,,2026-07-27 11:30:00,REVERSAL_FAILED_WITH_ACCEPTANCE,1.5092917302375783,5157.5,LOWER_HIGH_AND_LOCAL_SUPPORT_BREAK,2026-07-27 09:51:00,2026-07-27 11:30:00,EXPERIMENT_V2_1:INDIGO:3:2026-07-27T09:39:00:UP,UP,2026-07-27 11:39:00,2026-07-27 09:48:00,2026-07-27 11:21:00,5184.0,2.6,5172.0,True,1.438548716768579,0.005281053981625322,27.313611192966164,18.986921245406897,5168.0,PRIOR_MOVE_EXTENDED|PROGRESS_DECAY,2026-07-27 09:39:00,5144.686388807034,True,4.476765816920542,0.016480853126514785,85.0,True,AUCTION_STATE_MEMORY,3.2917395712651043,0.012118274357731459,62.5,0.004556471158507029,-0.0018419777023751817,-0.0031022782355792536,0.0024236548715462916,2026-07-27 11:30:00,SELL,3,STOCK_CONTEXT_OBJECTIVE_SESSION_PATH|ACCEPTED_RANGE_PRESENT|PRICE_OUTSIDE_ACCEPTED_RANGE|EXHAUSTION_CONTEXT_ACTIVE,INDIGO
PRIOR_MOVE_EXTENDED,2026-07-27 11:30:00,,,,,,2026-07-27 13:45:00,CONFIRMED_EXPIRED_UNFAILED,1.6790039369233258,5210.0,LOWER_HIGH_AND_LOCAL_SUPPORT_BREAK,2026-07-27 12:09:00,,EXPERIMENT_V2_1:INDIGO:4:2026-07-27T11:42:00:UP,UP,2026-07-27 13:42:00,2026-07-27 11:54:00,2026-07-27 13:03:00,5230.0,2.6,5210.0,True,3.976495428988457,0.01038447892092292,54.103135178008415,13.605733024008831,5201.0,PRIOR_MOVE_EXTENDED,2026-07-27 11:42:00,5155.896864821992,True,2.388698936150675,0.006238003838771593,32.5,True,AUCTION_STATE_MEMORY,0.7717335024486796,0.002015355086372361,10.5,-0.0023032629558541267,-0.0005758157389635317,-0.00019193857965451057,-0.000671785028790787,,SELL,4,STOCK_CONTEXT_OBJECTIVE_SESSION_PATH|ACCEPTED_RANGE_PRESENT|PRICE_OUTSIDE_ACCEPTED_RANGE|EXHAUSTION_CONTEXT_ACTIVE,INDIGO
PRIOR_MOVE_EXTENDED|REJECTION_OR_FAILED_EXTREME,2026-07-27 15:09:00,,,,,,,,2.149407599577709,5225.0,LOCAL_SUPPORT_BREAK_AFTER_EXHAUSTION,2026-07-27 15:24:00,,EXPERIMENT_V2_1:INDIGO:5:2026-07-27T15:09:00:UP,UP,2026-07-27 17:09:00,2026-07-27 15:09:00,,5242.5,2.6,5242.5,True,8.094237052053192,0.01166458615700272,61.15159292808676,7.554954535532783,5236.5,PRIOR_MOVE_EXTENDED|REJECTION_OR_FAILED_EXTREME,2026-07-27 15:09:00,5181.348407071913,True,1.9854520539404126,0.0028708133971291866,15.0,True,AUCTION_STATE_MEMORY,0.26472694052538837,0.0003827751196172249,2.0,,,,,,SELL,5,STOCK_CONTEXT_OBJECTIVE_SESSION_PATH|ACCEPTED_RANGE_PRESENT|PRICE_OUTSIDE_ACCEPTED_RANGE|EXHAUSTION_CONTEXT_ACTIVE,INDIGO
PRIOR_MOVE_EXTENDED,2026-07-27 09:39:00,,,,,,2026-07-27 11:00:00,REVERSAL_FAILED_WITH_ACCEPTANCE,1.2691458695647029,1071.0,LOWER_HIGH_AND_LOCAL_SUPPORT_BREAK,2026-07-27 09:45:00,2026-07-27 11:00:00,EXPERIMENT_V2_1:INFY:1:2026-07-27T09:39:00:UP,UP,2026-07-27 11:39:00,2026-07-27 09:42:00,2026-07-27 10:57:00,1076.0,2.3387872954764153,1074.9,True,1.9136798194086782,0.007039929913857842,7.567220664405795,3.954277297413339,1073.6,PRIOR_MOVE_EXTENDED,2026-07-27 09:39:00,1067.3327793355943,True,2.7817978286944034,0.01027077497665733,11.0,True,AUCTION_STATE_MEMORY,0.45520328105907265,0.0016806722689075206,1.7999999999999545,-0.00046685340802987864,-0.001120448179271751,-0.00046685340802987864,-0.0003734827264239878,2026-07-27 11:00:00,SELL,1,STOCK_CONTEXT_OBJECTIVE_SESSION_PATH|ACCEPTED_RANGE_PRESENT|PRICE_OUTSIDE_ACCEPTED_RANGE|EXHAUSTION_CONTEXT_ACTIVE,INFY
CURRENT_LEG_MATURE|PRIOR_MOVE_EXTENDED|PROGRESS_DECAY,2026-07-27 11:06:00,,,,,,2026-07-27 13:12:00,REVERSAL_FAILED_WITH_ACCEPTANCE,1.2647692998685984,1077.3,LOWER_HIGH_AND_LOCAL_SUPPORT_BREAK,2026-07-27 11:45:00,2026-07-27 13:12:00,EXPERIMENT_V2_1:INFY:2:2026-07-27T11:24:00:UP,UP,2026-07-27 13:24:00,2026-07-27 11:30:00,2026-07-27 11:54:00,1079.9,2.3387872954764153,1079.2,True,2.9368652125919086,0.006992329782601508,7.546122301383548,2.5694479504981347,1078.7,CURRENT_LEG_MATURE|PRIOR_MOVE_EXTENDED|PROGRESS_DECAY,2026-07-27 11:24:00,1071.6538776986165,True,1.8291866932306857,0.004362758748723703,4.7000000000000455,True,AUCTION_STATE_MEMORY,0.15567546325362078,0.0003712986169125254,0.3999999999998636,-0.0017636684303351815,-0.0025062656641604434,-0.002599090318388522,-0.0013923698134224451,2026-07-27 13:12:00,SELL,2,STOCK_CONTEXT_OBJECTIVE_SESSION_PATH|ACCEPTED_RANGE_PRESENT|PRICE_OUTSIDE_ACCEPTED_RANGE|EXHAUSTION_CONTEXT_ACTIVE,INFY
CURRENT_LEG_MATURE|PRIOR_MOVE_EXTENDED|REJECTION_OR_FAILED_EXTREME,2026-07-27 14:21:00,,,,,,,,1.2531710444077502,1079.4,LOCAL_SUPPORT_BREAK_AFTER_EXHAUSTION,2026-07-27 14:33:00,,EXPERIMENT_V2_1:INFY:3:2026-07-27T14:21:00:UP,UP,2026-07-27 16:21:00,2026-07-27 14:24:00,,1081.0,2.3387872954764153,1080.9,True,4.798146627160649,0.005546626573713582,5.995348663527011,1.2495134328720627,1080.2,CURRENT_LEG_MATURE|PRIOR_MOVE_EXTENDED|REJECTION_OR_FAILED_EXTREME,2026-07-27 14:21:00,1074.904651336473,True,1.280498438758067,0.0014823049842504251,1.599999999999909,True,AUCTION_STATE_MEMORY,1.7606853532924787,0.0020381693533444924,2.2000000000000455,,-0.0002779321845469284,0.00129701686121928,0.001482304984250636,,SELL,3,STOCK_CONTEXT_OBJECTIVE_SESSION_PATH|ACCEPTED_RANGE_PRESENT|PRICE_OUTSIDE_ACCEPTED_RANGE|EXHAUSTION_CONTEXT_ACTIVE,INFY
CURRENT_LEG_MATURE|REJECTION_OR_FAILED_EXTREME,2026-07-27 09:36:00,,,,,,2026-07-27 11:42:00,CONFIRMED_EXPIRED_UNFAILED,1.4999235380165112,1063.5,LOWER_HIGH_AND_LOCAL_SUPPORT_BREAK,2026-07-27 10:30:00,,EXPERIMENT_V2_1:JINDALSTEL:2:2026-07-27T09:39:00:UP,UP,2026-07-27 11:39:00,2026-07-27 10:21:00,,1068.2,1.5288461538461626,1057.4,True,1.8938549082376823,0.007624119710422764,8.061744181801032,4.256790816833402,1056.3,CURRENT_LEG_MATURE|REJECTION_OR_FAILED_EXTREME,2026-07-27 09:39:00,1049.338255818199,True,0.8926912699052355,0.003573107663375604,3.7999999999999545,True,AUCTION_STATE_MEMORY,0.8691993943814346,0.003479078514339488,3.7000000000000455,-0.0014104372355430183,0.0021626704278325855,0.0025387870239774756,0.002726845322049921,,SELL,2,STOCK_CONTEXT_OBJECTIVE_SESSION_PATH|ACCEPTED_RANGE_PRESENT|PRICE_INSIDE_ACCEPTED_RANGE|EXHAUSTION_CONTEXT_ACTIVE,JINDALSTEL
PRIOR_MOVE_EXTENDED|REJECTION_OR_FAILED_EXTREME,2026-07-27 12:00:00,,,,,,2026-07-27 12:57:00,REVERSAL_FAILED_WITH_ACCEPTANCE,2.196432166782075,425.6,LOWER_HIGH_AND_LOCAL_SUPPORT_BREAK,2026-07-27 12:27:00,2026-07-27 12:57:00,EXPERIMENT_V2_1:JUBLFOOD:47:2026-07-27T12:00:00:UP,UP,2026-07-27 14:00:00,2026-07-27 12:03:00,2026-07-27 12:42:00,427.5,0.5975143403441683,426.8,True,3.6105492294330355,0.006030623776140343,2.5738702276566983,0.7128749849675566,426.25,PRIOR_MOVE_EXTENDED|REJECTION_OR_FAILED_EXTREME,2026-07-27 12:00:00,424.2261297723433,False,3.9277574035332217,0.006578947368420946,2.7999999999999545,True,AUCTION_STATE_MEMORY,0.07013852506311033,0.0001174812030075455,0.05000000000001137,-0.005286654135338346,-0.002467105263157788,-0.00446428571428566,-0.006109022556390897,2026-07-27 12:57:00,SELL,47,STOCK_CONTEXT_OBJECTIVE_SESSION_PATH|ACCEPTED_RANGE_PRESENT|PRICE_OUTSIDE_ACCEPTED_RANGE|EXHAUSTION_CONTEXT_ACTIVE,JUBLFOOD
PRIOR_MOVE_EXTENDED|PROGRESS_DECAY,2026-07-27 11:00:00,,,,,,2026-07-27 12:27:00,REVERSAL_FAILED_WITH_ACCEPTANCE,1.339888582201757,569.0,HIGHER_LOW_AND_LOCAL_RESISTANCE_BREAK,2026-07-27 11:33:00,2026-07-27 12:27:00,EXPERIMENT_V2_1:KALYANKJIL:7:2026-07-27T11:00:00:DOWN,DOWN,2026-07-27 13:00:00,2026-07-27 11:27:00,2026-07-27 12:24:00,565.5,0.611407109791248,570.8,True,2.5592313254697583,0.01207882706300144,6.894594487561221,2.6940098845092435,571.0,PRIOR_MOVE_EXTENDED|PROGRESS_DECAY,2026-07-27 11:00:00,577.6945944875612,False,2.431319958275929,0.011511423550087793,6.5499999999999545,True,AUCTION_STATE_MEMORY,0.44543266411164056,0.00210896309314595,1.2000000000000455,-0.005272407732864675,-0.0038664323374341747,-0.0042179261862917,-0.004745166959578287,2026-07-27 12:27:00,BUY,7,STOCK_CONTEXT_OBJECTIVE_SESSION_PATH|ACCEPTED_RANGE_PRESENT|PRICE_OUTSIDE_ACCEPTED_RANGE|EXHAUSTION_CONTEXT_ACTIVE,KALYANKJIL
PRIOR_MOVE_EXTENDED|PROGRESS_DECAY,2026-07-27 12:33:00,,,,,,2026-07-27 13:51:00,REVERSAL_FAILED_WITH_ACCEPTANCE,1.3519083286298623,566.0,HIGHER_LOW_AND_LOCAL_RESISTANCE_BREAK,2026-07-27 12:51:00,2026-07-27 13:51:00,EXPERIMENT_V2_1:KALYANKJIL:8:2026-07-27T12:39:00:DOWN,DOWN,2026-07-27 14:39:00,2026-07-27 12:39:00,2026-07-27 13:45:00,564.0,0.611407109791248,564.0,True,6.033663135310076,0.018349979956445203,10.349388695435096,1.7152745294759035,564.05,PRIOR_MOVE_EXTENDED|PROGRESS_DECAY,2026-07-27 12:39:00,574.3493886954351,False,2.069639546903693,0.0062720848056536296,3.5499999999999545,True,AUCTION_STATE_MEMORY,0.961945141518617,0.0029151943462897125,1.6499999999999773,-0.004328621908127289,-0.0015901060070670975,0.0016784452296820592,0.0002650176678444828,2026-07-27 13:51:00,BUY,8,STOCK_CONTEXT_OBJECTIVE_SESSION_PATH|ACCEPTED_RANGE_PRESENT|PRICE_OUTSIDE_ACCEPTED_RANGE|EXHAUSTION_CONTEXT_ACTIVE,KALYANKJIL
PRIOR_MOVE_EXTENDED|REJECTION_OR_FAILED_EXTREME,2026-07-27 15:09:00,,,,,,,,,,,,,EXPERIMENT_V2_1:KALYANKJIL:9:2026-07-27T15:18:00:DOWN,DOWN,2026-07-27 17:18:00,2026-07-27 15:24:00,,562.45,0.611407109791248,563.1,True,7.602951442697936,0.015626937858030963,8.799528707857235,1.157383257564866,565.8,PRIOR_MOVE_EXTENDED|REJECTION_OR_FAILED_EXTREME,2026-07-27 15:18:00,571.8995287078573,False,,,,True,AUCTION_STATE_MEMORY,,,,,,,,,BUY,9,STOCK_CONTEXT_OBJECTIVE_SESSION_PATH|ACCEPTED_RANGE_PRESENT|PRICE_INSIDE_ACCEPTED_RANGE|EXHAUSTION_CONTEXT_ACTIVE,KALYANKJIL
CURRENT_LEG_MATURE|REJECTION_OR_FAILED_EXTREME,2026-07-27 09:42:00,,,,,,2026-07-27 10:36:00,REVERSAL_FAILED_WITH_ACCEPTANCE,1.2278703665722268,385.65,HIGHER_LOW_AND_LOCAL_RESISTANCE_BREAK,2026-07-27 10:00:00,2026-07-27 10:36:00,EXPERIMENT_V2_1:KOTAKBANK:5:2026-07-27T09:54:00:DOWN,DOWN,2026-07-27 11:54:00,2026-07-27 09:57:00,2026-07-27 10:24:00,384.9,0.3640145605824174,385.1,True,3.2155015884843077,0.005072591171005617,1.9534548599542632,0.6075117073336804,385.25,CURRENT_LEG_MATURE|REJECTION_OR_FAILED_EXTREME,2026-07-27 09:54:00,387.0534548599543,False,3.4567235077932827,0.005445352003111542,2.099999999999966,True,AUCTION_STATE_MEMORY,0.9876352879409913,0.0015558148580319532,0.6000000000000227,-0.002852327239725051,0.000259302476338708,0.000518604952677416,-0.001815117334370514,2026-07-27 10:36:00,BUY,5,STOCK_CONTEXT_OBJECTIVE_SESSION_PATH|ACCEPTED_RANGE_PRESENT|PRICE_INSIDE_ACCEPTED_RANGE|EXHAUSTION_CONTEXT_ACTIVE,KOTAKBANK
